Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Tajikistan,TJK,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3223.293,2709.913,1488.802,1675.819,2148.862,1441.131,1474.134,1466.8,1437.464,1408.128,979.089,1052.429,1228.445,1228.445,1232.112,1239.446,990.09,443.707,366.7,370.367,271.358,7.334,7.334,7.334,7.334
Turkmenistan,TKM,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12625.481,17938.964,24363.548,25669,20755.22,21180.592,20051.156,24535.897,24968.603,26116.374,26490.408,29398.339,30909.143,32643.634,34044.428,39882.292,40105.979,34524.805,39717.277,43728.975,45104.1,46306.876,46985.271,48899.445,48899.445
Latin America & the Caribbean (IDA & IBRD countries),TLA,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,21956.25133,26370.77678,32573.61174,34342.52528,39300.13821,43912.50267,47636.53116,52788.10392,54607.447,55212.21498,62756.30783,64268.22777,68377.54865,76720.24536,79453.33142,80271.31887,79720.82494,85993.35435,96483.75273,112114.6789,122155.378,125628.9172,136763.9786,143422.536,149670.2627,153822.1704,152775.471,160843.8069,169659.7131,212883.218,180791.925,188221.1465,165786.2921,179939.7724,196603.2295,214800.5614,238486.5308,254003.4553,280811.443,288438.6502,289097.5044,301518.8453,313529.0624,331321.5461,361472.6346,369948.518,398966.136,398347.1761,409898.5169,408884.9699,441883.2744,439879.4441,462877.0722,475035.4482,487333.0866,498296.1275,495007.9889
Timor-Leste,TLS,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Middle East & North Africa (IDA & IBRD countries),TMN,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,3677.58771,3833.22927,4245.739222,4502.585041,5308.146928,5460.789543,5960.694106,5903.453126,6250.715074,13745.46746,23400.11284,21602.74605,23625.2607,26273.61007,30043.88265,31833.61731,35149.77811,30153.29326,52507.26996,46193.90037,49645.8695,33422.37661,28217.75207,44163.10617,72418.95944,75265.11942,84718.02826,97649.57708,108237.9018,115286.6247,115054.2073,126168.0027,125487.411,140776.0088,159920.0251,186048.6607,192383.1058,191261.4603,219553.5409,236051.2344,242244.9985,253320.772,285586.139,304779.5837,326862.6913,389693.8472,407769.4487,434962.6969,453353.88,474060.5955,496179.4762,516367.9677,521253.6282,523928.2044,560061.577,594310.5892,629653.7461
Tonga,TON,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South Asia (IDA & IBRD),TSA,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,,2916.171839,3607.355045,4515.989147,5684.787714,7001.142246,7902.010244,9346.505483,10757.15643,13328.41725,11018.57445,11901.4363,7957.222341,9199.343984,10582.8764,11236.42348,12505.29851,14018.77596,14393.32341,15723.34904,17133.63485,19843.37099,22702.16172,24987.66554,27296.10084,30196.93262,34920.81678,37427.99154,42652.54626,49405.86609,54443.14709,59449.85279,65446.43389,67475.86956,72337.34257,83982.71072,87575.3087,95742.73624,98639.7461,96640.88574,101540.5779,104869.4639,117179.8448,132219.0715,139442.4866,144980.4382,147896.5576,153893.1387,168274.9964,202228.8692,223967.9089,219652.9694,205194.6735,230904.6806,222630.2395,232976.1573,234218.2789
Sub-Saharan Africa (IDA & IBRD countries),TSS,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17796.51656,20377.19924,21203.44692,23258.33563,22839.84654,22823.75081,23527.66088,24503.53621,24642.18516,27708.46009,29639.62346,28910.78026,30476.48999,39487.36389,47666.6048,50024.72246,51171.64761,53296.18256,53223.33376,48109.34796,55673.61924,68117.28245,69608.54721,69234.51664,76064.21778,79148.55867,77079.25181
Trinidad and Tobago,TTO,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,1466.8,1595.145,1628.148,1595.145,2086.523,2251.538,2643.907,2918.932,3061.945,3076.613,3582.659,3490.984,3615.662,3479.983,3182.956,2904.264,3766.009,4536.079,5606.843,6325.575,7209.322,6600.6,7260.66,7730.036,7766.706,9435.191,7422.008,7792.375,7172.652,9519.532,10758.978,10854.32,11118.344,11026.669,11708.731,11525.381,13208.534,13820.923,16237.476,18283.662,19618.45,22563.051,24686.244,27476.831,29717.368,33674.061,38085.462,39940.964,38730.854,39119.556,42042.155,41484.771,40612.025,41103.403,41297.754,40810.043,37803.103
Tunisia,TUN,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,14.668,14.668,14.668,14.668,18.335,18.335,18.335,18.335,22.002,22.002,11.001,3.667,44.004,264.024,465.709,487.711,495.045,531.715,660.06,762.736,902.082,887.414,957.087,935.085,1694.154,2108.525,1452.132,2464.224,2060.854,3157.287,2500.894,1877.504,2585.235,2489.893,3428.645,3755.008,3993.363,4301.391,4811.104,5031.124,5339.152,5918.538,5918.538,6248.568,6519.926,6714.277,6901.294,8056.399,8771.464,9127.163,11646.392,11276.025,12167.106,12134.103,12068.097,11580.386,11943.419
Turkiye,TUR,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.337,3.667,44.004,29.336,73.34,14.668,73.34,124.678,847.077,1378.792,2306.543,5478.498,6538.261,7990.393,8738.461,9710.216,10355.608,13252.538,16002.788,19105.07,20487.529,24257.205,28943.631,30626.784,33747.401,40586.356,42848.895,52199.745,59486.074,69680.334,69152.286,66229.687,71906.203,84256.659,85342.091,86013.152,92082.037,90200.866,87630.299
Tuvalu,TUV,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tanzania,TZA,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245.689,678.395,946.086,1019.426,1052.429,1243.113,1474.134,1628.148,1859.169,1870.17,1741.825,1675.819,1591.478
Uganda,UGA,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ukraine,UKR,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195506.105,184219.079,163808.557,156848.591,170614.509,151923.81,136258.386,147809.436,142616.964,142653.634,130919.234,147853.44,151571.778,149822.619,129742.127,125580.082,120974.33,93475.497,126540.836,107303.754,98554.292,90365.881,76599.963,59691.426,58638.997
Upper middle income,UMC,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,116512.4278,151718.4633,189443.3929,227243.5134,274551.1014,316758.2422,351025.7361,385155.4419,415685.9544,443833.9452,419080.2464,470861.0151,498901.0297,533273.7377,567258.2186,619481.0237,679927.5638,730188.3611,776189.1798,834533.3211,872673.7055,929811.2162,985960.3652,1059119.477,1144332.006,1249732.983,1217622.861,1389506.115,1487657.766,1546561.273,1547228.83,1573405.513,1194032.925,1164129.601,1106612.897,1117016.319,1127728.792,1126578.234,1137168.041,1166936.838,1229907.431,1272805.031,1281264.839,1373426.542,1440236.563,1505708.45,1587252.805,1667678.21,1727934.257,1691928.137,1845833.453,1943425.572,1979086.797,2059011.378,2113652.143,2082545.859,2127335.498
Uruguay,URY,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.667,40.337,62.339,58.672,40.337,110.01,194.351,183.35,212.686,194.351,172.349,121.011,150.347,146.68,106.343,99.009,91.675,95.342,106.343
United States,USA,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,630540.65,636935.898,676920.866,719043.695,759692.39,783245.531,842896.62,882005.175,937127.519,1018916.287,1060078.362,1097826.46,1116586.832,1104383.056,1053030.388,978931.319,995271.471,963676.599,981036.177,1015843.341,1002059.088,970713.572,903497.462,858228.347,886962.959,860681.57,817454.974,865694.359,907443.154,939188.373,1003980.596,1050346.144,1070995.021,1101299.109,1123766.818,1162211.646,1152435.424,1161085.877,1142303.503,1200792.153,1255148.094,1179494.217,1225702.084,1189992.838,1168709.57,1162996.384,1151434.333,1244700.811,1240762.453,1227971.957,1275074.572,1304065.874,1365136.092,1392202.219,1440397.6,1484155.911,1498556.22
Uzbekistan,UZB,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76907.991,81616.419,78217.11,78349.122,81323.059,82573.506,94432.584,97014.152,95444.676,96918.81,102136.951,100376.791,99878.079,95532.684,98011.576,98605.63,102653.998,86200.169,85268.751,95209.988,98323.271,86049.822,87747.643,86016.819,75012.152
St. Vincent and the Grenadines,VCT,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Venezuela, RB",VEN,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,9508.531,10120.92,10700.306,11569.385,12728.157,13483.559,14337.97,15705.761,16211.807,16688.517,18800.709,19585.447,19798.133,23637.482,24323.211,23648.483,22321.029,25126.284,25977.028,30062.066,32929.66,31649.877,32977.331,34260.781,37663.757,36607.661,41048.398,41004.394,42797.557,39079.219,42379.519,43112.919,19354.426,39867.624,50080.219,57212.534,64172.5,65719.974,80343.97,77861.411,53409.855,60919.871,55756.735,51866.048,51143.649,52078.734,56809.164,58055.944,55936.418,54319.271,59233.051,47916.689,49783.192,48551.08,46684.577,46471.891,48796.769
British Virgin Islands,VGB,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Virgin Islands (U.S.),VIR,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.335,40.337,135.679,117.344,73.34,77.007,77.007,55.005,14.668,7.334,3.667,0,0,0,425.372,627.057,1140.437,1899.506,2159.863,3065.612,2566.9,4103.373,5210.807,8767.797,9402.188,11221.02,12489.802,13912.598,15386.732,18063.642,16292.481,17971.967,18734.703,19614.783,20480.195,20384.853
Vanuatu,VUT,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
World,WLD,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,977329.1502,1032102.791,1133989.007,1228043.336,1351789.309,1442574.043,1570350.262,1677850.995,1821862.344,1992215.183,2080090.806,2236653.968,2355740.026,2434154.26,2464995.971,2473148.6,2618571.283,2661513.395,2799389.432,2949966.836,3037974.124,3090164.415,3029263.858,3075650.535,3330154.249,3472327.743,3411783.936,3690359.639,3885823.253,4082069.652,4237095.426,4394438.365,4045055.413,4151669.877,4159146.165,4280835.927,4450212.67,4464488.337,4493665.636,4706483.315,4838354.206,4867044.323,5001784.148,5200906.14,5348647.17,5509524.738,5634269.974,5855245.027,6011683.525,5902905.449,6362935.097,6496773.56,6603953.622,6711986.181,6774278.007,7146572.798,7322549.217
Samoa,WSM,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kosovo,XKX,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0
"Yemen, Rep.",YEM,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,737.067,1947.177,1301.785,1518.138,2013.183,1855.502,1895.839,986.423
South Africa,ZAF,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3446.98,3494.651,3520.32,3927.357,3927.357,3927.357,3534.988,3157.287,2658.575,3476.316,3201.291,4158.378,4125.375,2471.558,6369.579,6318.241,6131.224,7898.718,8126.072,7044.307,8874.14,8808.134,9262.842,9391.187,9050.156,9974.24,10131.921
Zambia,ZMB,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zimbabwe,ZWE,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
