Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Niger,NER,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,29.336,55.005,66.006,88.008,95.342,91.675,128.345,121.011,150.347,179.683,201.685,216.353,238.355,293.36,278.692,326.363,315.362,348.365,396.036,462.042,498.712,590.387,612.389,601.388,575.719,575.719,557.384,546.383,564.718,572.052,370.367,333.697,322.696,366.7,341.031,304.361,366.7,399.703,425.372,425.372,447.374,399.703,407.037,462.042,436.373,429.039,399.703,465.709,509.713,667.394,828.742,927.751,1342.122,1540.14,1646.483,1668.485,1631.815
Nigeria,NGA,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,1877.504,2456.89,2339.546,2456.89,3234.294,4257.387,5177.804,6633.603,3527.654,3751.341,5496.833,6409.916,7040.64,8588.114,9666.212,9629.542,11301.694,8837.47,9145.498,13725.581,21096.251,24975.937,29130.648,29471.679,37762.766,35529.563,38155.135,26934.115,33223.02,32603.297,29801.709,31209.837,35133.527,33036.003,23549.474,22255.023,25551.656,29317.665,25610.328,26945.116,31565.536,37234.718,37605.085,34231.445,30872.473,39827.287,32005.576,27282.48,33527.381,27275.146,59405.4,70120.374,56625.814,62265.66,66658.726,54205.594,61664.272
Nicaragua,NIC,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,517.047,542.716,638.058,817.741,920.417,748.068,920.417,1034.094,1180.774,1232.112,1342.122,1448.465,1547.474,1734.491,1833.5,1840.834,2112.192,2724.581,2533.897,1668.485,1950.844,2057.187,2064.521,1950.844,1800.497,1939.843,2211.201,2387.217,2196.533,1411.795,1950.844,1884.838,2255.205,2174.531,2387.217,2618.238,2695.245,2955.602,3234.294,3450.647,3498.318,3707.337,3762.342,3967.694,4165.712,4055.702,4206.049,4341.728,4158.378,4239.052,4235.385,4536.079,4308.725,4103.373,4330.727,4983.453,5243.81
Netherlands,NLD,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,31125.496,33725.399,39093.887,45511.137,55734.733,60725.52,63864.472,65019.577,67458.132,71480.831,85741.794,79881.928,86178.167,87927.326,77183.016,70648.422,83651.604,78334.454,79434.554,89647.149,83717.61,66966.754,57146.528,49636.512,47524.32,46996.272,52892.808,56127.102,53952.571,53585.871,61029.881,60802.527,61231.566,63538.109,63083.401,64630.875,64300.845,65353.274,66222.353,67505.803,66303.027,68591.235,69695.002,69728.005,70938.115,71689.85,73218.989,73017.304,69849.016,66640.391,67139.103,66794.405,63846.137,66416.704,67568.142,65103.918,62936.721
Norway,NOR,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,9515.865,9893.566,10267.6,11573.052,12497.136,12273.449,15372.064,15060.369,16820.529,17374.246,23116.768,22156.014,23919.841,25419.644,21994.666,24044.519,23025.093,25166.621,26490.408,27275.146,28906.961,28008.546,28147.892,26479.407,27018.456,27025.79,28760.281,29552.353,27715.186,32317.271,21928.66,23347.789,20395.854,22060.672,19669.788,19948.48,20978.907,21525.29,22049.671,23439.464,23817.165,22225.687,23380.792,28584.265,28100.221,28386.247,30593.781,27938.873,33219.353,35676.243,30311.422,25580.992,27014.789,30267.418,29526.684,28045.216,23373.458
Nepal,NPL,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,80.674,80.674,88.008,99.009,121.011,146.68,157.681,161.348,194.351,333.697,201.685,165.015,205.352,216.353,194.351,223.687,245.689,264.024,271.358,311.695,319.029,333.697,322.696,363.033,418.038,451.041,517.047,564.718,649.059,586.72,542.716,718.732,916.75,1048.762,1232.112,1532.806,1591.478,1859.169,1804.164,1965.512,1939.843,2005.849,1961.845,2031.518,1943.51,2002.182,1826.166,1719.823,2530.23,3032.609,3274.631,3369.973,3670.667,4103.373,4646.089,3142.619,5394.157
Nauru,NRU,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,,,,,29.336,33.003,33.003,47.671,47.671,66.006,66.006,88.008,77.007,84.341,99.009,102.676,102.676,113.677,113.677,113.677,124.678,124.678,124.678,124.678,124.678,124.678,161.348,157.681,157.681,157.681,124.678,124.678,121.011,113.677,110.01,106.343,102.676,102.676,99.009,91.675,84.341,80.674,77.007,66.006,66.006,62.339,44.004,44.004,44.004,40.337,44.004,40.337,40.337,44.004,47.671,47.671,47.671
New Zealand,NZL,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,4635.088,5001.788,5269.479,5845.198,6369.579,7429.342,7748.371,8045.398,8265.418,8797.133,8577.113,9820.226,10623.299,11793.072,11987.423,11800.406,11540.049,11723.399,10461.951,10153.923,10883.656,9856.896,9871.564,8973.149,8969.482,10428.948,10703.973,11606.055,11353.032,11950.753,9629.542,9908.234,10780.98,11067.006,12262.448,13369.882,14374.64,15078.704,15474.74,16153.135,16347.486,16138.467,16571.173,17740.946,17781.283,17638.27,17623.602,17990.302,17902.294,17597.933,17102.888,17077.219,18107.646,17927.963,18390.005,19196.745,19479.104
OECD members,OED,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,2203386.433,2308628.422,2456653.032,2616637.862,2802895.442,3016947.618,3228428.944,3459316.819,3751150.161,4055162.265,4670585.121,4894614.744,5290760.277,5620925.926,5435316.026,5238206.832,5484849.615,5664856.887,5796915.994,5820466.899,5469484.11,5088092.164,4861058.579,4755721.225,4808207.121,4722077.643,4870499.603,4974569.411,5155844.227,5276360.331,5067473.698,5057369.1,5185402.024,5253589.889,5340343.775,5355279.466,5488710.595,5537030.654,5557298.163,5603605.039,5628217.943,5645562.853,5607675.409,5709214.639,5752947.281,5765121.721,5673670.408,5601734.869,5433181.214,5185317.683,5181122.635,5067665.655,5002305.047,4968770.332,4919764.544,5160782.165,5162407.572
Oman,OMN,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,,,,,11.001,25.669,29.336,135.679,161.348,234.688,234.688,267.691,264.024,289.693,454.708,722.399,1129.436,1375.125,1272.449,1378.792,1679.486,1745.492,1679.486,2819.923,3248.962,3685.335,3744.007,3384.641,3997.03,3791.678,5236.476,5500.5,4044.701,4088.705,5280.48,7686.032,7278.995,5522.502,5368.488,7744.704,8170.076,5254.811,6230.233,11129.345,7510.016,6875.625,14040.943,17825.287,9295.845,7572.355,8547.777,10623.299,12445.798,10524.29,10648.968,9376.519,6178.895
Other small states,OSS,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,4889.944092,6351.306694,6453.499883,6090.714062,7126.237474,6957.901156,6764.059335,8539.242328,10441.95283,9488.047031,12334.46114,13287.97261,13751.80287,15856.8787,14011.7517,13741.6088,16815.12145,19929.41039,21983.51586,21009.982,20867.265,20184.26218,21555.36484,18522.62848,20765.32428,19562.4238,20683.7717,22116.03879,23094.66969,23900.00136,23344.42445,23978.95873,25764.71877,29166.48135,28890.76346,27787.89191,30105.41253,34680.83909,38872.49616,35280.71179,35828.42165,42758.628,43011.99038,44882.72244,39753.05635,44325.95695,52706.97703,51467.11585,52210.29673,48843.90807,50308.19516,45687.22887,42011.79469,46224.37941,38523.99529,36846.31962,38325.32317
Pakistan,PAK,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,6552.929,6857.29,7521.017,8958.481,9068.491,9787.223,10498.621,11151.347,13164.53,11653.726,12420.129,11441.04,9292.178,9493.863,9765.221,11074.34,10538.958,10905.658,12200.109,13072.855,13938.267,14143.619,15823.105,17480.589,19519.441,21866.321,22937.085,25063.945,27352.153,29442.343,33153.347,32339.273,35001.515,38415.492,43021.244,43728.975,50219.565,49398.157,52621.45,52489.438,55437.706,55133.345,53703.215,44249.689,46372.882,48404.4,54264.266,57923.932,58976.361,58356.638,62195.987,60553.171,63695.79,69500.651,72943.964,77168.348,83020.88
Panama,PAN,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,942.419,1048.762,1129.436,1114.768,1180.774,1444.798,1576.81,1598.812,1932.509,1954.511,2082.856,2460.557,2643.907,2992.272,2812.589,3520.32,3472.649,3325.969,2691.578,2940.934,2838.258,3072.946,3109.616,3325.969,2706.246,2592.569,2464.224,2834.591,2643.907,2310.21,2412.886,2849.259,3876.019,3402.976,3773.343,2464.224,3920.023,5027.457,5419.826,5133.8,5159.469,6428.251,5342.819,5709.519,5276.813,5507.834,6398.915,6244.901,6512.592,7612.692,8492.772,8643.119,8019.729,9548.868,9079.492,9094.16,8786.132
Peru,PER,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,7400.006,7788.708,9090.493,9402.188,10861.654,10535.291,11697.73,12090.099,12838.167,13281.874,14411.31,15408.734,14913.689,15863.442,17403.582,18173.652,18573.355,19402.097,18742.037,18569.688,20714.883,20249.174,20087.826,17575.931,17821.62,16413.492,18364.336,22137.679,21239.264,18569.688,17744.613,16703.185,17062.551,19457.102,19064.733,19647.786,20131.83,23278.116,23083.765,24568.9,23182.774,20201.503,19380.095,18459.678,20714.883,20967.906,18742.037,22519.047,21440.949,23685.153,23212.11,23930.842,25716.671,26024.699,25995.363,27832.53,31928.569
Philippines,PHL,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,7759.372,8030.73,9655.211,10810.316,12090.099,13065.521,15185.047,17073.552,20883.565,21312.604,23476.134,25955.026,24917.265,29457.011,28672.273,30249.083,32713.307,33938.085,34433.13,35067.521,33417.371,31327.181,31217.171,31030.154,25606.661,22871.079,24506.561,27568.506,31745.219,34004.091,34983.18,36350.971,41195.078,41316.089,45830.166,50740.279,50039.882,57029.184,55929.084,51000.636,51007.97,50094.887,47076.946,45060.096,46537.897,42009.152,38683.183,36670,39258.902,38686.85,41631.451,39013.213,41466.436,41426.099,44037.003,52001.727,56189.441
Palau,PLW,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,14.668,51.338,51.338,55.005,58.672,66.006,66.006,73.34,77.007,132.012,135.679,165.015,172.349,176.016,194.351,194.351,113.677,183.35,110.01,124.678,157.681,157.681,157.681,157.681,157.681,161.348,161.348,161.348,183.35,227.354,234.688,234.688,198.018,198.018,198.018,198.018,198.018,198.018,198.018,198.018,209.019,216.353,212.686,212.686,216.353,220.02,227.354,253.023,205.352,198.018,209.019,216.353,216.353,220.02,223.687,223.687,223.687
Papua New Guinea,PNG,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,179.683,201.685,198.018,256.69,267.691,304.361,341.031,436.373,502.379,557.384,693.063,825.075,1268.782,1345.789,1587.811,1532.806,1573.143,1580.477,1675.819,1796.83,1829.833,1932.509,1947.177,2009.516,2046.186,2123.193,2060.854,2332.212,2196.533,2031.518,2005.849,2020.517,2042.519,2038.852,2013.183,1866.503,1917.841,2346.88,2596.236,2211.201,2420.22,2911.598,3190.29,3670.667,4235.385,4088.705,4030.033,5859.866,4503.076,4792.769,4374.731,4928.448,4719.429,4895.445,5471.164,5555.505,5823.196
Poland,POL,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,5984.544,6967.3,8547.777,9402.188,11235.688,13516.562,14781.677,16138.467,19468.103,20689.214,25742.34,27344.819,30062.066,34645.816,36677.334,41499.439,45452.465,49625.511,52702.124,55877.746,56295.784,48763.766,46435.221,44906.082,40340.667,41191.411,42603.206,42133.83,39728.278,39486.256,34154.438,34422.129,36446.313,37502.409,39739.279,42386.853,46600.236,47766.342,48947.116,50549.595,49768.524,52551.777,52126.405,52933.145,56735.824,57018.183,59772.1,61242.567,64033.154,62412.34,65646.634,66468.042,63714.125,57010.849,56068.43,58660.999,66251.689
Pre-demographic dividend,PRE,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,20334.07376,21700.33475,22735.49628,23981.2769,25511.91589,29590.85594,39576.84278,32727.93164,34937.97552,41571.81527,45276.23446,50141.29749,54453.84955,56485.90332,58814.60727,59103.8412,68136.83933,66787.08098,68081.21742,79524.49829,88690.98901,91457.25198,93767.41529,102466.682,108470.1401,109549.2051,107743.3471,109152.4355,132480.2644,140875.4646,104072.3011,109979.3479,129554.552,133218.1817,129398.8106,141629.071,142410.9815,140732.8246,138848.1252,138350.2105,144535.4176,166074.8388,169929.0674,178868.2421,188555.4186,191230.5384,175014.006,140384.8373,177316.9673,188091.1416,237076.05,273643.391,276513.802,296172.589,321610.568,302875.865,331669.149
Puerto Rico,PRI,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People's Rep.",PRK,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,597.721,858.078,1180.774,1257.781,1188.108,1092.766,1103.767,1279.783,2042.519,2211.201,2500.894,2097.524,2207.534,2346.88,3069.279,3560.657,3439.646,3689.002,5617.844,6417.25,7183.653,7645.695,7950.056,8258.084,8874.14,9486.529,11481.377,15075.037,14169.288,14183.956,8111.404,6171.561,5023.79,4499.409,3039.943,4041.034,4356.396,3039.943,3993.363,2610.904,3138.952,3490.984,3498.318,3406.643,3428.645,2878.595,2196.533,2625.572,2687.911,2592.569,2570.567,2643.907,2533.897,2735.582,2610.904,2988.605,3201.291
Portugal,PRT,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,5262.145,5727.854,5991.878,6365.912,7025.972,7568.688,7748.371,8657.787,9493.863,10861.654,11081.674,12838.167,15320.726,16208.14,17234.9,17997.636,19255.417,19328.757,18500.015,20784.556,22493.378,22959.087,25071.279,25547.989,24711.913,21862.654,22335.697,21660.969,22064.339,28653.938,28334.909,29211.322,33263.357,31110.828,31015.486,34279.116,33391.702,34906.173,39698.942,40520.35,38551.171,40340.667,42493.196,38455.829,38283.48,39706.276,34884.171,34183.774,33127.678,31114.495,29266.327,26494.075,23835.5,24279.207,24290.208,24777.919,26006.364
Paraguay,PRY,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,297.027,355.699,385.035,403.37,421.705,535.382,498.712,480.377,579.386,502.379,700.397,605.055,678.395,832.409,902.082,770.07,957.087,1059.763,1375.125,1254.114,1404.461,1312.786,1312.786,1338.455,1441.131,1529.139,1576.81,1760.16,2002.182,2082.856,1994.848,1969.179,2361.548,2706.246,3142.619,3648.665,3446.98,3857.684,4140.043,4140.043,3366.306,3498.318,3674.334,3810.013,3854.017,3556.99,3685.335,3835.682,4052.035,4261.054,4774.434,4994.454,4877.11,4954.117,5203.473,5694.851,6802.285
West Bank and Gaza,PSE,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,861.745,883.747,916.75,935.085,968.088,946.086,1037.761,865.412,1463.133,1367.791,1661.151,1349.456,1155.105,1279.783,2196.533,2742.916,2266.206,2324.878,2053.52,2090.19,2035.185,2247.871,2200.2,2438.555,2838.258,3006.94,3234.294
Pacific island small states,PSS,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,297.4927562,335.8789183,405.8536929,435.7587019,653.6380528,584.6203702,556.2013244,633.3387344,730.7754627,816.0326001,941.8883742,1047.44483,1092.10333,1181.420331,1242.318287,1189.540059,950.0081016,1372.233924,1234.198559,1441.251607,1457.491062,1810.699202,1518.389017,1412.832561,1262.617605,1360.054333,1364.114197,1274.797196,1429.072016,1526.508744,1640.184928,1534.49282,1565.809,1587.811,1587.811,1624.481,1683.153,1679.486,1657.484,1697.821,1782.162,2057.187,1877.504,2046.186,2376.216,2108.525,2240.537,2273.54,1965.512,1939.843,2306.543,2200.2,2167.197,2460.557,2841.925,3362.639,3259.963
Post-demographic dividend,PST,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,2222014.945,2323411.313,2476918.903,2640332.205,2827084.371,3040207.762,3249073.47,3484442.424,3779839.743,4092552.462,4724942.014,4937941.635,5341893.344,5660852.313,5463852.006,5253199.886,5484942.384,5648735.247,5774765.936,5786643.714,5378013.505,4980176.025,4749196.775,4662768.305,4719141.335,4618941.409,4750814.034,4831854.391,5021651.294,5127462.119,4910980.441,4877414.064,4986562.616,5003731.51,5051545.523,5078200.946,5187987.259,5210154.274,5216025.141,5255254.707,5271275.83,5278059.78,5247388.992,5323926.616,5361065.992,5352133.18,5258173.639,5157323.805,5000563.222,4806571.588,4804774.758,4657808.732,4564135.217,4547061.665,4515969.172,4743889.708,4703527.154
French Polynesia,PYF,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,36.67,58.672,47.671,66.006,66.006,84.341,121.011,139.346,154.014,161.348,194.351,227.354,216.353,209.019,216.353,212.686,264.024,275.025,311.695,282.359,293.36,330.03,337.364,421.705,458.375,586.72,605.055,608.722,572.052,542.716,436.373,432.706,414.371,425.372,440.04,429.039,432.706,451.041,447.374,495.045,568.385,678.395,682.062,737.067,726.066,781.071,781.071,766.403,792.072,795.739,803.073,773.737,751.735,759.069,737.067,766.403,770.07
Qatar,QAT,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,176.016,161.348,190.684,194.351,154.014,168.682,154.014,216.353,242.022,304.361,300.694,337.364,381.368,462.042,513.38,418.038,1199.109,1591.478,1499.803,1404.461,1606.146,2225.869,2456.89,2618.238,2519.229,2291.875,2357.881,2273.54,2251.538,2643.907,2735.582,3050.944,4723.096,4855.108,4605.752,5614.177,5632.512,9031.821,11873.746,8500.106,9820.226,15570.082,14649.665,13435.888,8808.134,10861.654,18687.032,12497.136,14425.978,14778.01,15214.383,10131.921,8291.087,11789.405,4429.736,2680.577,2497.227
Romania,ROU,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,16706.852,16600.509,18081.977,19380.095,18591.69,20205.17,20931.236,22878.413,24818.256,27894.869,34037.094,35943.934,37788.435,42482.195,39471.588,42478.528,47982.695,52566.445,59695.093,60208.473,58393.308,51264.66,50538.594,46493.893,46699.245,48793.102,53545.534,61462.587,56248.113,57256.538,55437.706,44033.336,35060.187,38818.862,35228.869,39944.631,39511.925,38400.824,33945.419,28415.583,27161.469,31979.907,30414.098,29842.046,27176.137,26270.388,28646.604,28279.904,26530.745,23758.493,23795.163,23564.142,23083.765,22134.012,21814.983,23765.827,23846.501
Russian Federation,RUS,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,364554.805,395067.912,441924.838,484088.004,519272.869,554124.037,592726.546,646279.414,689073.304,738185.435,804345.449,857212.588,931021.964,1000698.631,1072568.164,1134199.433,1162270.318,1204092.453,1291814.427,1298602.044,1329591.861,1345851.339,1352653.624,1353427.361,1324021.688,1336841.52,1338238.647,1179321.868,1170165.369,1154085.574,1113832.915,1116920.529,583243.684,535444.339,402222.229,379072.458,354888.593,335570.837,330385.699,323792.433,333491.648,334507.407,323799.767,329351.605,326913.05,331654.481,346348.15,339417.52,370091.975,358889.29,343550.229,397180.104,401334.815,370722.699,393821.132,361679.877,391342.24
Rwanda,RWA,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,106.343,132.012,84.341,84.341,36.67,47.671,44.004,40.337,51.338,55.005,58.672,62.339,66.006,66.006,69.673,176.016,267.691,267.691,289.693,293.36,495.045,597.721,608.722,693.063,630.724,612.389,594.054,579.386,667.394,652.726,498.712,443.707,451.041,454.708,454.708,447.374,443.707,454.708,458.375,476.71,487.711,484.044,480.377,469.376,476.71,476.71,476.71,502.379,491.378,524.381,539.049,612.389,685.729,744.401,770.07,850.744,861.745
South Asia,SAS,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,34447.27633,37340.80353,42544.75169,47649.68182,48650.86423,53352.38752,59979.26161,58233.61022,72330.84542,73680.42464,78469.96397,82261.811,74832.469,78616.813,76915.325,80112.949,81385.398,87098.584,95705.033,105066.884,106416.34,113911.688,120493.953,127204.563,135400.308,149342.242,155385.458,164670.302,173005.393,191974.784,203111.463,210812.163,235516.742,237856.288,255468.889,275080.005,310129.191,312380.729,334294.721,357972.54,379651.844,376083.853,362138.252,361588.202,368603.173,373824.981,396989.42,419112.431,489786.522,544303.811,509867.014,511817.858,539041.666,567002.541,622938.959,714580.956,774708.755
Saudi Arabia,SAU,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,2632.906,3516.653,6142.225,6820.62,5680.183,2119.526,4110.707,4466.406,5438.161,8045.398,16402.491,21151.256,17231.233,20568.203,21976.331,25566.324,27858.199,44381.701,50399.248,70622.753,72129.89,81198.381,96181.743,117167.984,109096.917,123464.223,147230.05,131120.919,134883.261,133511.803,88466.375,149646.603,163738.884,185638.208,174644.542,150871.381,169481.406,124105.948,115008.121,135253.628,198531.38,205172.317,219642.299,217016.727,263411.611,256899.019,283998.149,258677.514,289051.275,326333.664,359941.719,335985.208,386534.803,359677.695,413230.563,415504.103,322490.648
Sudan,SDN,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,1272.449,1301.785,1408.128,1569.476,1815.165,2368.882,2592.569,3116.95,3028.942,4096.039,4774.434,4884.444,5298.815,5320.817,5533.503,4132.709,3689.002,3733.006,3344.304,3479.983,3655.999,3567.991,3736.673,3810.013,3417.644,3978.695,4176.713,3289.299,4778.101,3685.335,5137.467,4807.437,4253.72,2896.93,4066.703,4103.373,4242.719,5280.48,4598.418,4979.786,5460.163,6274.237,8016.062,8936.479,11309.028,10817.65,11914.083,13963.936,14789.011,15251.053,14979.695,14161.954,12893.172,13710.913,14103.282,17968.3,17997.636
Senegal,SEN,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,744.401,722.399,722.399,766.403,821.408,1602.479,1624.481,616.056,-179.683,388.702,1188.108,1232.112,1287.117,1404.461,1686.82,2401.885,1584.144,2079.189,2449.556,2709.913,3157.287,3109.616,2874.928,2434.888,3116.95,2475.225,2478.892,2266.206,2533.897,3490.984,2937.267,3168.288,3175.622,3274.631,3520.32,3058.278,3252.629,2790.587,2893.263,3190.29,3270.964,3560.657,3410.31,3828.348,3644.998,4107.04,2823.59,2878.595,2937.267,2291.875,4994.454,5053.126,4701.094,4935.782,5731.521,6864.624,6831.621
Singapore,SGP,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,1386.126,2086.523,2482.559,3285.632,3582.659,2416.553,462.042,2816.256,5119.132,6886.626,17836.288,16270.479,21726.975,20692.881,21426.281,23879.504,29350.668,27619.844,32474.952,35441.555,30447.101,25709.337,28400.915,33413.704,31976.24,32379.61,34103.1,31796.557,35261.872,40993.393,43490.62,44227.687,46497.56,46900.93,56794.496,37154.044,45030.76,53805.891,44191.017,46585.568,45723.823,45151.771,40491.014,20755.22,16325.484,17590.599,17025.881,5163.136,21033.912,43380.61,41770.797,30047.398,31792.89,34623.814,33905.082,38287.147,15852.441
Solomon Islands,SLB,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,11.001,14.668,14.668,14.668,18.335,25.669,25.669,33.003,36.67,36.67,40.337,47.671,55.005,66.006,66.006,58.672,62.339,80.674,62.339,110.01,102.676,135.679,121.011,143.013,143.013,150.347,154.014,161.348,157.681,161.348,146.68,146.68,143.013,143.013,139.346,143.013,143.013,143.013,143.013,154.014,154.014,157.681,157.681,161.348,161.348,161.348,165.015,179.683,179.683,179.683,187.017,183.35,183.35,194.351,194.351,190.684,168.682
Sierra Leone,SLE,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,685.729,260.357,282.359,355.699,304.361,271.358,300.694,253.023,363.033,1085.432,858.078,803.073,678.395,539.049,520.714,524.381,451.041,513.38,711.398,678.395,608.722,693.063,553.717,689.396,616.056,663.727,674.728,498.712,458.375,374.034,487.711,546.383,451.041,454.708,480.377,374.034,425.372,399.703,396.036,377.701,388.702,513.38,517.047,568.385,553.717,462.042,616.056,517.047,535.382,535.382,575.719,744.401,861.745,1034.094,1140.437,905.749,931.418
El Salvador,SLV,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,575.719,546.383,616.056,1085.432,1188.108,1001.091,1235.779,1089.099,1184.441,1122.102,1349.456,1419.129,1569.476,1848.168,1826.166,1943.51,2049.853,2101.191,2163.53,2097.524,1873.837,1606.146,1558.475,1686.82,1408.128,1763.827,1771.161,2145.195,2159.863,2273.54,2200.2,2863.927,3138.952,3604.661,4147.377,4616.753,4008.031,4979.786,5276.813,5148.468,5218.141,5364.821,5518.835,5856.199,5731.521,5837.864,6186.229,6329.242,5892.869,5837.864,5815.862,5988.211,5973.543,5632.512,5786.526,6351.244,6670.273
San Marino,SMR,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,84.341,88.008,106.343,102.676,135.679,132.012,139.346,227.354,154.014,161.348,216.353,187.017,234.688,264.024,330.03,502.379,480.377,799.406,557.384,487.711,814.074,275.025,718.732,935.085,715.065,858.078,924.084,993.757,982.756,931.418,715.065,704.064,671.061,630.724,619.723,579.386,568.385,539.049,513.38,491.378,480.377,502.379,586.72,594.054,594.054,594.054,594.054,608.722,601.388,597.721,612.389,612.389,608.722,630.724,630.724,630.724,645.392
Serbia,SRB,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14902.688,13608.237,10282.268,10161.257,9592.872,9303.179,8899.809,8221.414,8221.414,8496.439,8896.142
Sub-Saharan Africa (excluding high income),SSA,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,25764.28171,28265.59069,29879.854,31862.5359,37910.31409,41704.3838,45942.80401,50739.51075,50880.03185,58878.34095,65676.52391,79155.15592,80419.84582,86762.28466,89500.54718,94080.77547,93275.62755,93142.70218,98368.56796,103188.0619,109891.2982,117338.9165,131888.5471,135318.0216,139996.9944,140019.7816,136525.7434,125933.4908,139191.8465,152241.3195,123723.1319,125357.8603,124908.9346,114921.2656,112546.7827,125242.0804,129829.0541,143807.5245,138851.823,127760.4912,135555.3966,137546.5267,135913.0626,155138.5294,168862.5777,153121.5884,180337.3864,190385.2187,201211.0665,214820.8092,227302.2448,258566.6739,242047.669,255512.893,287368.122,275751.066,286150.678
South Sudan,SSD,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1331.121,1448.465,1536.473,1943.51,1727.157
